date_hour,total
2014-09-14 18,389060.47000000015
2014-01-17 9,350840.99999999994
2014-04-03 15,369803.12999999983
2014-11-08 17,344363.08999999973
2014-09-12 12,350076.81999999913
2014-04-22 7,298258.66999999969
2014-08-17 9,158314.13999999998
2014-05-31 9,254068.85999999978
2014-09-03 7,294558.25999999954
2014-10-25 15,354805.90999999963
2014-05-22 7,336679.94
2014-05-13 6,186005.49000000002
2014-02-26 13,330901.76000000042
2014-05-01 0,271488.18999999954
2014-05-09 23,490695.92
2014-12-13 20,411687.37999999983
2014-08-27 21,398035.49000000075
2014-04-06 21,315213.32000000047
2014-03-09 1,430879.35999999975
2014-11-24 3,37573.470000000008
2014-12-18 1,191329.78
2014-11-03 21,381170.92999999959
2014-01-04 2,167169.44999999995
2014-05-07 22,459449.7799999995
2014-07-06 21,294749.98000000033
2014-08-11 16,281005.23999999982
2014-04-01 8,380497.10000000033
2014-11-03 19,412450.47999999969
2014-09-29 18,418055.08000000031
2014-07-30 14,343132.98000000004
2014-10-27 16,312542.20000000013
2014-12-12 10,351801.64999999997
2014-06-06 23,489826.70000000036
2014-01-22 22,388117.72000000003
2014-02-09 1,423147.64999999962
2014-08-18 1,97464.739999999976
2014-06-23 15,336276.26000000007
2014-11-18 8,364015.66999999952
2014-11-05 6,184525.95999999967
2014-02-07 9,381800.02000000048
2014-01-14 11,312009.89999999979
2014-11-02 19,371754.51000000024
2014-06-11 15,368605.67000000039
2014-03-08 18,435651.59999999951
2014-11-22 11,329501.81000000011
2014-05-02 17,378277.97999999969
2014-03-31 21,390493.9600000002
2014-03-11 23,329789.66000000027
2014-10-13 21,359516.63000000035
2014-01-08 22,390491.99000000005
2014-09-21 13,352925.09000000072
2014-05-04 15,379542.6600000005
2014-10-05 9,192210.53999999969
2014-11-21 11,351592.46000000025
2014-01-08 7,302422.95000000013
2014-04-15 15,310463.04999999976
2014-04-18 12,351782.84000000043
2014-05-15 8,403356.63000000047
2014-04-16 8,382369.58999999956
2014-03-15 12,347982.7799999998
2014-08-21 13,323643.13000000024
2014-06-07 10,283762.12999999954
2014-05-26 15,314965.27999999968
2014-01-16 1,124372.87000000016
2014-07-18 20,370926.51000000082
2014-04-27 13,390823.47999999986
2014-01-05 3,221795.02000000005
2014-11-23 20,265701.09999999974
2014-03-17 21,422435.42000000022
2014-08-07 4,70497.1
2014-07-14 7,267704.90999999957
2014-08-24 1,313722.05999999965
2014-05-15 5,103623.36
2014-09-12 4,88430.989999999976
2014-08-22 19,384690.11000000034
2014-12-24 8,177358.73999999993
2014-09-29 17,375124.43999999983
2014-01-06 11,262321.37999999977
2014-05-12 19,420572.74999999919
2014-12-25 15,194552.3499999996
2014-07-15 10,315584.74000000022
2014-12-14 18,357503.0
2014-11-30 10,239255.04999999926
2014-07-12 9,194750.58000000022
2014-10-31 0,349665.14
2014-09-27 0,429159.97000000038
2014-10-29 22,447768.77999999974
2014-07-19 22,366792.14000000036
2014-10-19 11,318967.48999999958
2014-10-06 10,296670.3799999996
2014-04-07 17,407535.33000000007
2014-05-23 8,357021.25000000012
2014-08-09 14,282539.52999999962
2014-03-25 15,322368.51999999984
2014-07-29 9,315088.54999999976
2014-06-07 7,158333.9399999998
2014-09-11 12,347470.59999999934
2014-02-28 6,206259.59999999992
2014-08-28 14,349527.29000000004
2014-11-06 6,203109.29
2014-12-25 12,156531.68
2014-09-05 21,445850.11999999982
2014-01-15 1,103747.96999999997
2014-01-26 21,261295.43999999997
2014-12-18 3,74257.680000000022
2014-04-19 5,91412.270000000164
2014-08-12 8,334705.5
2014-10-28 11,316393.72000000009
2014-10-28 17,366271.41000000027
2014-02-19 13,344763.90000000084
2014-01-08 17,357359.85000000044
2014-12-09 2,65700.429999999978
2014-01-23 19,467203.75000000047
2014-03-08 16,309438.12999999995
2014-06-20 2,147003.14999999988
2014-01-06 23,216575.18999999986
2014-06-13 20,406972.67000000039
2014-06-22 4,172325.27999999965
2014-07-11 17,364187.20999999996
2014-03-17 14,322601.49999999948
2014-12-21 15,340335.2000000003
2014-02-02 8,131341.82
2014-12-21 17,312114.63999999937
2014-09-28 12,337970.85000000027
2014-02-18 12,280084.09999999957
2014-10-08 14,380043.26000000065
2014-11-13 13,374078.37999999977
2014-05-17 19,434818.46000000025
2014-12-14 2,349435.7400000004
2014-03-20 3,57394.99
2014-03-14 1,207847.78999999972
2014-06-04 1,123917.60000000018
2014-08-11 19,361434.88999999972
2014-03-26 16,311748.12
2014-04-11 17,385607.97999999986
2014-11-25 17,348794.75000000023
2014-11-25 8,334209.8000000001
2014-11-07 6,208816.18999999974
2014-12-16 16,278254.95999999956
2014-09-01 8,116822.37999999999
2014-08-26 1,93162.899999999936
2014-12-10 0,235897.03999999989
2014-09-10 14,397888.91
2014-09-11 3,61543.370000000054
2014-01-06 4,65077.770000000171
2014-09-20 6,101736.79000000018
2014-08-22 4,79490.2500000001
2014-09-09 20,436996.39000000007
2014-11-11 0,171665.56999999995
2014-05-16 4,102389.2199999999
2014-08-05 3,44590.380000000019
2014-04-15 1,104271.62000000017
2014-08-04 5,93492.9500000001
2014-12-27 5,64369.1000000001
2014-09-25 16,272572.92
2014-09-17 13,351524.28999999957
2014-06-27 5,113098.26000000002
2014-07-25 3,105073.48
2014-03-28 3,88511.710000000065
2014-02-02 6,88732.329999999914
2014-12-10 4,59561.249999999993
2014-02-21 3,92342.64999999998
2014-09-18 3,54230.7400000001
2014-03-06 2,87179.439999999959
2014-07-28 2,60212.3800000001
2014-01-05 7,92687.760000000082
2014-01-05 8,120777.72
2014-11-17 4,60266.960000000174
2014-06-23 5,111850.19000000016
2014-10-13 1,109793.17000000006
2014-07-29 3,42740.960000000036
2014-11-29 4,110916.86000000004
2014-03-05 2,75040.750000000073
2014-12-03 4,53191.970000000096
2014-04-03 4,68811.540000000037
2014-07-04 17,186288.47999999998
2014-07-25 12,321611.72999999981
2014-05-18 15,397248.95999999973
2014-07-19 18,316725.19000000041
2014-04-11 9,374290.77999999974
2014-12-13 18,383978.13999999984
2014-10-03 6,182075.56999999983
2014-03-25 9,350940.4000000002
2014-02-05 22,379000.48999999993
2014-10-11 21,377961.83999999973
2014-05-10 22,412463.95000000065
2014-07-06 5,71823.740000000136
2014-11-14 22,468625.89000000065
2014-07-09 20,380680.27000000008
2014-07-07 21,347340.29000000056
2014-03-21 18,471484.43999999983
2014-06-05 18,460299.0300000002
2014-10-07 17,369888.04000000004
2014-09-23 19,423931.1200000004
2014-02-18 17,333134.07000000041
2014-10-23 1,142710.66999999998
2014-08-06 12,324484.47000000003
2014-02-02 7,92831.93
2014-10-26 15,381290.87000000005
2014-03-16 8,148323.7399999999
2014-02-19 12,368894.49999999988
2014-11-26 23,256820.61999999979
2014-01-11 22,390147.21000000037
2014-09-10 23,378230.9699999998
2014-09-01 21,281539.35000000003
2014-07-20 3,234749.1800000002
2014-02-09 21,269944.71999999986
2014-10-15 5,82856.000000000044
2014-07-05 1,224615.31000000003
2014-11-08 21,397410.29999999952
2014-07-13 0,411453.80999999971
2014-09-18 1,135897.56000000017
2014-12-30 14,327088.07000000024
2014-09-05 17,368805.89000000013
2014-04-25 6,210152.32999999967
2014-01-07 11,282034.39000000042
2014-11-29 15,336389.4600000002
2014-12-21 13,326890.31000000029
2014-01-08 10,318210.45999999985
2014-05-05 13,339993.67999999964
2014-12-19 11,354600.00999999989
2014-12-16 13,322332.76999999961
2014-04-26 9,252234.46999999971
2014-02-20 8,349777.41000000009
2014-09-27 16,294890.07000000036
2014-06-05 10,367929.91000000038
2014-02-08 9,223601.5800000001
2014-08-21 6,162556.81999999992
2014-05-10 14,405263.87999999995
2014-04-09 8,379158.47999999986
2014-02-09 18,375429.66000000021
2014-02-27 5,87856.360000000059
2014-09-18 23,439889.10000000038
2014-05-30 1,218553.66999999995
2014-03-24 20,392330.08
2014-06-24 20,414354.74000000046
2014-02-02 1,422267.63000000024
2014-02-01 2,344782.27999999945
2014-04-24 19,495881.93000000017
2014-02-27 17,388804.06000000017
2014-01-06 18,390416.09999999974
2014-04-08 16,295546.50999999978
2014-06-16 19,393833.64999999991
2014-06-13 19,481606.64999999985
2014-09-03 19,440482.26
2014-03-14 18,463425.46999999968
2014-03-23 16,366634.52999999985
2014-04-10 7,339534.89000000031
2014-11-10 18,414533.48999999958
2014-12-11 6,186960.34999999977
2014-11-11 17,328323.58999999985
2014-05-11 2,317832.48000000033
2014-12-21 3,251589.64999999991
2014-01-25 11,282374.97000000026
2014-11-29 16,292449.69000000012
2014-07-13 10,227315.7599999996
2014-10-06 15,332772.76999999961
2014-08-02 16,273045.50999999995
2014-04-15 12,336819.28
2014-03-06 8,406863.5400000001
2014-04-08 11,305344.74000000104
2014-04-10 8,390772.88999999978
2014-04-14 12,303962.99
2014-06-14 14,329041.01000000018
2014-05-02 15,375568.63000000024
2014-07-03 6,172692.74999999948
2014-09-22 13,311134.03999999951
2014-05-14 9,376690.10000000033
2014-12-25 13,162644.50999999989
2014-02-20 13,330496.42999999988
2014-12-30 9,226837.84999999954
2014-02-26 5,87180.1700000001
2014-06-19 9,368674.05000000063
2014-01-26 14,400581.62000000017
2014-05-11 22,329492.4799999994
2014-09-07 1,361773.83000000025
2014-01-09 1,118014.21
2014-06-24 23,372137.5600000007
2014-08-20 1,129086.02999999998
2014-10-16 0,235556.41000000024
2014-06-30 0,198732.19000000012
2014-03-18 23,314282.74
2014-06-16 23,303098.1299999996
2014-09-04 21,454891.37999999977
2014-01-25 20,388293.33000000054
2014-10-24 5,103163.45000000008
2014-08-03 19,303120.25000000023
2014-02-12 15,350632.13
2014-09-17 19,481018.8000000004
2014-01-27 18,410683.33999999997
2014-11-24 19,375790.27999999985
2014-11-10 8,337478.68999999977
2014-07-29 10,283401.70999999979
2014-04-29 19,441090.58
2014-09-22 17,350052.26
2014-01-30 8,393744.7800000009
2014-10-01 20,439060.40000000026
2014-08-26 6,148541.81000000003
2014-05-30 21,445949.99000000081
2014-01-25 2,287336.60000000015
2014-11-13 19,479463.60000000038
2014-08-25 16,275101.03999999951
2014-06-16 12,317160.32999999961
2014-12-11 16,302105.24000000022
2014-03-23 10,260126.55999999953
2014-03-25 10,315284.48999999941
2014-04-21 9,328212.12000000029
2014-07-17 18,429137.09000000049
2014-10-06 20,385103.2200000002
2014-04-26 13,372801.45999999985
2014-10-11 10,305885.66000000021
2014-02-23 20,293526.97000000009
2014-01-29 8,376075.59000000026
2014-11-24 10,273139.93999999983
2014-10-24 11,352045.44000000018
2014-09-13 13,343007.33999999991
2014-08-15 6,176999.73999999964
2014-06-27 13,351875.76999999955
2014-09-20 19,415793.96999999962
2014-06-17 10,324187.82999999973
2014-10-05 6,94045.1400000001
2014-07-12 18,340153.88000000012
2014-01-16 7,309483.41000000027
2014-12-23 9,282822.74999999983
2014-06-29 9,188327.73999999996
2014-11-28 13,264160.85
2014-05-03 17,363193.99000000034
2014-04-15 11,327352.72999999992
2014-09-12 14,389891.71000000078
2014-01-18 7,113751.38000000008
2014-12-31 8,179016.55999999976
2014-06-28 8,167806.1899999998
2014-03-12 1,123669.74000000009
2014-02-14 22,468379.03999999969
2014-12-23 0,175003.56000000043
2014-05-27 22,347565.27999999974
2014-11-21 22,472222.00000000017
2014-04-21 0,158977.18
2014-12-04 2,88195.83
2014-05-20 20,449474.05000000028
2014-06-10 5,90907.140000000087
2014-07-02 3,56895.120000000017
2014-11-27 3,112481.72999999995
2014-10-28 5,89596.450000000114
2014-03-19 17,378891.68999999971
2014-05-21 19,480126.89
2014-07-31 17,351875.25000000029
2014-06-15 18,343142.50000000047
2014-09-26 14,347123.74000000017
2014-12-17 19,429327.33999999985
2014-09-26 5,89034.050000000134
2014-02-07 7,325195.50000000047
2014-09-30 12,325118.6999999996
2014-02-28 17,384451.55999999976
2014-01-15 20,438980.44999999966
2014-06-14 1,377150.04999999981
2014-02-22 5,109489.20000000011
2014-04-07 21,421421.35999999952
2014-10-28 22,401331.08000000025
2014-07-30 0,221784.53000000006
2014-10-22 12,348424.6500000002
2014-03-17 16,312224.56000000064
2014-08-28 19,403591.26000000047
2014-09-11 10,323366.19000000024
2014-02-11 16,292207.37
2014-02-02 10,219267.2799999998
2014-10-20 11,305884.43000000017
2014-10-22 13,345682.24000000034
2014-05-26 9,144547.55999999982
2014-12-10 19,421572.63000000024
2014-02-02 14,303845.09
2014-11-01 15,361293.92000000062
2014-08-11 15,292658.07000000007
2014-11-04 14,350733.71000000008
2014-08-11 12,275471.68000000011
2014-02-06 11,347547.7
2014-08-11 23,257986.61000000004
2014-01-19 23,264466.26000000013
2014-12-11 3,63053.790000000074
2014-08-09 18,311107.67999999976
2014-03-18 1,128823.98999999996
2014-07-18 10,296959.14999999997
2014-07-29 19,419912.99999999994
2014-08-06 19,418682.74000000011
2014-04-01 10,314564.60000000062
2014-10-11 2,311685.19
2014-02-10 2,52875.080000000024
2014-03-14 5,120360.18000000001
2014-02-10 14,325930.9699999998
2014-03-24 10,316983.03999999992
2014-10-29 20,447312.16000000009
2014-01-05 15,306798.47999999981
2014-02-25 22,422675.17999999982
2014-03-29 0,461523.28999999986
2014-03-17 6,194255.05999999994
2014-02-23 8,148149.38000000009
2014-10-19 12,359594.86
2014-08-24 13,291611.46000000066
2014-04-28 10,313748.92
2014-02-06 23,414292.73000000021
2014-10-02 3,56984.510000000017
2014-09-25 0,212396.35999999996
2014-11-12 3,46568.939999999981
2014-03-09 23,238883.07999999961
2014-04-08 15,348900.12000000034
2014-05-08 5,101435.26000000008
2014-12-20 8,159198.94000000003
2014-08-17 16,304449.01999999949
2014-01-23 11,338800.62999999966
2014-10-06 0,143556.35000000018
2014-08-10 23,246153.80999999974
2014-02-05 10,273703.36000000016
2014-08-25 6,160626.70999999993
2014-06-30 10,298550.49
2014-09-05 9,359695.20000000036
2014-05-15 13,384159.84000000032
2014-04-28 9,351455.57
2014-10-05 18,361362.67000000004
2014-01-01 19,264188.76999999967
2014-12-20 22,395145.86000000034
2014-07-03 23,281637.19999999972
2014-05-31 1,377639.49000000005
2014-05-02 4,102590.89999999998
2014-05-01 13,368536.8700000004
2014-05-30 15,359034.27999999968
2014-12-21 16,290988.50999999989
2014-01-26 5,85731.98000000004
2014-05-21 4,71435.700000000026
2014-09-21 5,93978.090000000011
2014-06-03 4,51017.740000000158
2014-08-24 5,82535.860000000146
2014-05-15 3,67409.580000000031
2014-08-27 4,52940.660000000076
2014-02-12 3,48597.689999999995
2014-10-28 4,48908.420000000086
2014-06-04 4,60386.650000000089
2014-06-30 4,73343.800000000119
2014-05-15 4,72174.170000000042
2014-07-09 3,48449.780000000035
2014-01-14 2,58055.290000000052
2014-11-23 6,96157.18000000008
2014-09-09 5,79683.060000000085
2014-01-13 4,56011.570000000072
2014-01-24 5,91846.350000000108
2014-05-29 9,379199.13000000018
2014-09-27 10,267831.63999999996
2014-02-05 14,289063.07999999938
2014-11-13 15,366848.48999999993
2014-02-16 16,310891.53
2014-06-11 10,350442.46000000066
2014-11-13 20,468441.60999999981
2014-05-14 12,374744.23000000027
2014-07-18 5,107766.34000000008
2014-10-28 23,331725.65000000049
2014-09-01 0,241405.31000000006
2014-05-27 4,60566.110000000175
2014-05-15 21,501898.35000000056
2014-10-30 17,378516.12000000005
2014-08-12 19,425623.34999999992
2014-09-26 16,293260.79999999987
2014-10-10 21,451812.97000000085
2014-04-24 9,396257.30000000069
2014-01-06 8,354701.29000000021
2014-06-20 14,380834.6500000002
2014-06-17 12,349086.30000000022
2014-04-21 10,297418.63999999996
2014-01-13 9,327148.28999999969
2014-03-17 11,287701.89
2014-11-16 0,434804.36000000045
2014-12-01 20,405186.43000000005
2014-09-10 1,126213.08000000003
2014-10-11 0,431673.29000000021
2014-12-01 5,109891.23999999998
2014-04-16 15,358053.39000000054
2014-11-19 8,387841.82000000018
2014-04-11 22,478568.37999999966
2014-04-11 1,200600.85999999981
2014-10-21 19,443581.94999999937
2014-04-06 17,358666.31
2014-04-20 17,334107.45000000036
2014-09-19 15,356380.4700000002
2014-03-30 11,315372.87
2014-10-19 16,348151.7900000001
2014-04-04 10,346193.32999999996
2014-11-23 16,319280.249999999
2014-06-09 8,366640.15000000049
2014-05-03 19,462481.08999999973
2014-11-15 12,347138.72999999986
2014-09-27 11,320210.12000000023
2014-10-18 7,151092.77000000014
2014-02-20 12,332252.82000000076
2014-03-20 11,334522.58000000019
2014-06-05 1,159333.37999999995
2014-07-31 5,89956.9500000001
2014-12-31 20,383267.12999999971
2014-09-19 3,95728.52999999997
2014-10-07 22,410822.95000000007
2014-10-30 22,492153.0000000007
2014-09-06 22,427379.49999999983
2014-12-31 3,78229.310000000085
2014-11-13 2,78505.570000000065
2014-11-14 20,453297.27
2014-08-17 4,161539.02999999985
2014-04-23 20,475495.54000000004
2014-12-17 0,246395.41000000015
2014-04-30 23,376417.37000000023
2014-01-11 21,337689.48999999958
2014-11-05 8,355163.74999999977
2014-09-02 19,399754.23999999982
2014-04-25 18,464509.5600000007
2014-12-11 17,371839.33
2014-01-23 16,284036.07999999984
2014-02-24 16,307532.50999999989
2014-05-25 2,247621.25999999992
2014-09-09 18,441501.08000000013
2014-10-22 19,464422.42000000022
2014-09-08 17,366394.26000000047
2014-11-08 2,307879.38000000012
2014-07-22 18,447118.72999999934
2014-08-05 11,300468.83
2014-08-22 6,162378.2399999997
2014-03-30 23,235465.36999999985
2014-01-17 21,422210.76000000018
2014-06-19 23,463170.95000000042
2014-10-31 11,336054.93000000005
2014-01-29 23,353247.41000000038
2014-06-06 19,460722.30999999971
2014-10-10 19,480763.63999999978
2014-06-10 19,453130.03000000014
2014-03-23 14,400496.91000000032
2014-07-17 9,347243.74000000057
2014-02-08 6,93241.810000000143
2014-08-25 15,280228.69999999955
2014-03-02 9,194156.37000000002
2014-08-02 13,285106.7799999998
2014-08-12 12,291589.20999999996
2014-10-22 15,358099.29000000033
2014-06-16 11,303842.7100000002
2014-03-26 13,352951.68000000023
2014-10-03 10,314909.2
2014-05-04 8,167111.93999999974
2014-02-23 19,316803.37999999977
2014-02-05 8,278661.47000000003
2014-10-23 11,386929.20999999996
2014-03-27 6,188498.9099999996
2014-08-24 18,308685.8
2014-05-25 12,258597.38999999987
2014-05-26 10,194893.35000000003
2014-06-23 13,314870.2799999998
2014-10-16 11,337947.42999999993
2014-03-06 6,201158.3400000002
2014-04-04 8,387265.86999999959
2014-12-07 12,379444.11999999959
2014-05-23 7,307463.03999999934
2014-09-24 20,380774.43000000046
2014-02-23 2,373450.29000000004
2014-04-20 23,249158.59000000029
2014-01-17 2,110199.93000000002
2014-05-10 20,388871.67
2014-04-07 20,439020.76
2014-07-18 22,414517.31999999983
2014-01-27 0,131373.69000000006
2014-03-05 20,476804.54999999981
2014-08-03 5,96096.220000000016
2014-09-14 21,332066.62000000011
2014-09-22 11,309609.98999999964
2014-08-13 18,402927.15000000072
2014-07-27 14,323430.55999999971
2014-08-15 18,408962.4200000001
2014-09-14 14,374778.97000000055
2014-03-05 16,313781.08999999973
2014-01-24 15,345862.90999999992
2014-04-21 17,376861.91999999987
2014-08-23 6,103592.36999999994
2014-11-22 13,360533.79999999993
2014-01-11 0,420969.3800000007
2014-04-14 2,57470.930000000022
2014-03-24 19,419226.48000000056
2014-02-26 18,460383.01000000013
2014-04-23 13,374704.4499999999
2014-04-16 18,447844.34999999992
2014-01-14 8,384224.01999999944
2014-12-24 10,254173.51999999996
2014-06-23 16,310854.62999999995
