Pickup_Datetime,Total_amount
04/28/2019 04:00 PM, 240824
04/09/2019 02:00 PM, 265370
04/02/2019 09:00 PM, 319246
03/17/2019 05:00 PM, 256709
06/28/2019 09:00 PM, 245248
02/25/2019 08:00 PM, 263882
06/09/2019 07:00 PM, 202008
02/06/2019 06:00 PM, 371922
06/25/2019 10:00 AM, 214832
01/14/2019 09:00 PM, 201991
06/13/2019 01:00 AM, 69451.8
05/21/2019 04:00 AM, 24917.9
05/14/2019 11:00 AM, 236877
03/01/2019 02:00 AM, 51351.7
02/02/2019 12:00 AM, 198437
06/29/2019 12:00 AM, 232207
01/24/2019 01:00 AM, 47215.9
06/17/2019 03:00 AM, 16862.3
05/25/2019 06:00 AM, 50605.2
05/06/2019 04:00 AM, 31454.2
04/14/2019 07:00 AM, 72036.2
03/29/2019 03:00 AM, 36820.6
06/20/2019 10:00 PM, 312560
01/28/2019 03:00 AM, 16825.2
01/09/2019 01:00 AM, 34816.4
01/02/2019 08:00 AM, 164271
05/29/2019 08:00 AM, 239020
04/18/2019 09:00 AM, 261247
01/31/2019 10:00 PM, 264180
06/24/2019 12:00 PM, 232362
06/12/2019 03:00 PM, 279527
06/05/2019 10:00 PM, 274887
05/20/2019 06:00 PM, 322072
04/11/2019 03:00 PM, 299852
01/16/2019 10:00 PM, 218642
01/23/2019 03:00 PM, 230233
06/16/2019 05:00 PM, 227755
06/09/2019 12:00 PM, 196113
01/04/2019 01:00 PM, 181481
05/24/2019 08:00 PM, 209132
05/05/2019 06:00 PM, 270833
04/13/2019 09:00 PM, 257538
03/04/2019 06:00 PM, 296382
03/28/2019 05:00 PM, 319909
02/12/2019 09:00 PM, 262066
02/19/2019 02:00 PM, 256317
01/27/2019 05:00 PM, 218493
01/08/2019 03:00 PM, 217112
05/09/2019 08:00 PM, 309776
05/01/2019 12:00 AM, 112803
04/23/2019 01:00 AM, 41967.1
03/31/2019 04:00 AM, 79430.1
03/24/2019 11:00 AM, 188996
03/12/2019 02:00 AM, 24569.3
02/13/2019 12:00 AM, 93233
02/20/2019 05:00 AM, 55409.9
02/01/2019 03:00 AM, 26881
06/28/2019 03:00 AM, 42683.8
04/08/2019 01:00 AM, 51084.8
04/01/2019 08:00 AM, 245797
03/16/2019 04:00 AM, 69676.7
03/09/2019 11:00 AM, 218399
02/24/2019 07:00 AM, 72129.9
02/05/2019 05:00 AM, 54672
04/30/2019 10:00 PM, 294005
01/13/2019 08:00 AM, 84822.6
04/29/2019 09:00 AM, 222422
02/28/2019 09:00 AM, 261816
01/30/2019 01:00 PM, 193253
02/09/2019 07:00 AM, 77240.7
04/22/2019 03:00 PM, 275924
04/15/2019 10:00 PM, 220414
04/03/2019 01:00 PM, 263575
03/30/2019 06:00 PM, 275248
03/11/2019 04:00 PM, 272345
03/04/2019 11:00 PM, 141086
01/27/2019 10:00 PM, 134886
06/27/2019 05:00 PM, 304861
05/18/2019 02:00 PM, 266694
05/11/2019 09:00 PM, 246175
01/15/2019 01:00 PM, 216654
04/26/2019 05:00 PM, 299917
04/19/2019 12:00 PM, 228867
04/07/2019 03:00 PM, 274452
03/15/2019 06:00 PM, 343204
02/23/2019 09:00 PM, 227925
02/04/2019 07:00 PM, 276774
06/30/2019 04:00 AM, 78429.1
06/23/2019 11:00 AM, 180444
01/19/2019 03:00 PM, 189812
02/20/2019 10:00 AM, 215602
06/11/2019 02:00 AM, 35554.6
05/12/2019 12:00 AM, 201011
03/19/2019 08:00 PM, 284021
03/23/2019 02:00 AM, 129266
02/08/2019 09:00 PM, 297847
02/24/2019 12:00 AM, 221853
06/15/2019 04:00 AM, 62337.6
06/08/2019 11:00 AM, 194598
02/05/2019 10:00 AM, 227962
02/12/2019 03:00 AM, 17933.3
05/23/2019 07:00 AM, 232950
01/20/2019 06:00 AM, 32163.9
05/04/2019 05:00 AM, 41235.3
04/19/2019 01:00 AM, 123032
04/12/2019 08:00 AM, 254304
03/27/2019 04:00 AM, 25723.1
03/08/2019 02:00 AM, 48565.6
03/01/2019 09:00 AM, 241684
02/09/2019 12:00 AM, 248726
02/16/2019 05:00 AM, 44117.3
05/27/2019 09:00 AM, 94481
01/24/2019 08:00 AM, 245849
05/08/2019 07:00 AM, 226467
01/05/2019 06:00 AM, 47210.9
03/30/2019 11:00 PM, 298746
06/10/2019 04:00 PM, 241703
06/03/2019 11:00 PM, 160886
04/26/2019 10:00 PM, 274279
01/09/2019 08:00 AM, 208248
04/14/2019 01:00 PM, 257531
03/22/2019 04:00 PM, 276434
03/15/2019 11:00 PM, 293776
03/03/2019 02:00 PM, 264882
06/14/2019 06:00 PM, 303925
02/04/2019 12:00 PM, 212658
02/11/2019 05:00 PM, 290703
05/22/2019 09:00 PM, 328144
05/29/2019 02:00 PM, 261968
01/26/2019 01:00 PM, 203158
05/03/2019 07:00 PM, 327083
04/18/2019 03:00 PM, 294860
03/26/2019 06:00 PM, 330052
03/07/2019 04:00 PM, 312725
06/18/2019 08:00 PM, 269822
02/15/2019 07:00 PM, 319954
06/22/2019 02:00 AM, 130183
05/07/2019 09:00 PM, 317061
01/04/2019 08:00 PM, 200202
05/30/2019 05:00 AM, 51681.1
05/23/2019 12:00 AM, 124151
05/11/2019 03:00 AM, 89166.6
05/04/2019 10:00 AM, 193338
02/19/2019 09:00 PM, 267776
06/26/2019 04:00 AM, 30211.6
06/19/2019 11:00 AM, 243646
06/07/2019 02:00 AM, 57307.2
05/15/2019 05:00 AM, 55811.8
05/08/2019 12:00 AM, 110691
04/23/2019 08:00 AM, 215817
04/04/2019 06:00 AM, 126746
03/12/2019 09:00 AM, 261340
03/19/2019 02:00 AM, 21326.8
02/27/2019 05:00 AM, 55826.6
